0.281718 1e-15
0.000468172 1e-14
0.00148495 1e-13
0.000224031 1e-12
1.04079e-05 1e-11
8.71126e-07 1e-10
8.25484e-08 1e-09
2.29438e-08 1e-08
1.27063e-09 1e-07
1.26353e-10 1e-06
7.73741e-11 1e-05
4.53026e-09 0.0001
4.53047e-07 0.001
4.53049e-05 0.01
0.00453274 0.1
0.476246 1
