0.0629682 1e-15
0.00734433 1e-14
0.000508391 1e-13
1.04079e-05 1e-12
6.59317e-06 1e-11
8.25484e-08 1e-10
9.62655e-08 1e-09
1.17679e-08 1e-08
3.39309e-10 1e-07
4.17391e-10 1e-06
8.25251e-12 1e-05
1.29718e-12 0.0001
4.72955e-13 0.001
9.06102e-10 0.01
9.07173e-06 0.1
0.102049 1
