0.156718 1e-15
0.000468172 1e-14
0.0024213 1e-13
0.000468172 1e-12
2.56667e-05 1e-11
8.71126e-07 1e-10
2.75079e-07 1e-09
8.04259e-09 1e-08
2.45466e-09 1e-07
1.06478e-10 1e-06
3.37184e-11 1e-05
8.42437e-13 0.0001
2.26418e-10 0.001
2.25621e-07 0.01
0.00021783 0.1
0.165191 1
